"","orf","gene.x","Anno1","Growth1","gene.y","Anno2","Growth2","name.check","essenflag"
"5357","YOR300W","YOR300W","verified1","growth1","YOR300W","verified2","growth2",TRUE,"nonessential"
"5358","YOR301W","RAX1","verified1","growth1","RAX1","verified2","growth2",TRUE,"nonessential"
"5359","YOR302W","YOR302W","verified1","growth1","YOR302W","verified2","growth2",TRUE,"nonessential"
"5360","YOR303W","cpa1","verified1","growth1","cpa1","verified2","growth2",TRUE,"nonessential"
"5361","YOR304C-A","YOR304C-A","verified1","growth1","YOR304C-A","verified2","growth2",TRUE,"nonessential"
"5362","YOR304W","ISW2","verified1","growth1","ISW2","verified2","growth2",TRUE,"nonessential"
"5363","YOR305W","YOR305W","verified1","growth1","YOR305W","verified2","growth2",TRUE,"nonessential"
"5364","YOR306C","YOR306C","verified1","growth1","YOR306C","verified2","growth2",TRUE,"nonessential"
"5365","YOR307C","SLY41","verified1","growth1","SLY41","verified2","growth2",TRUE,"nonessential"
"5366","YOR308C","SNU66","verified1","growth1","SNU66","verified2","growth2",TRUE,"nonessential"
"5367","YOR309C","YOR309C","verified1","growth1","YOR309C","verified2","growth2",TRUE,"nonessential"
"5368","YOR310C","NOP58","verified1","nogrowth1","NOP58","verified2","nogrowth2",TRUE,"essential"
"5369","YOR311C","HSD1","verified1","growth1","HSD1","verified2","growth2",TRUE,"nonessential"
"5370","YOR312C","RPL20B","verified1","growth1","RPL20B","verified2","growth2",TRUE,"nonessential"
"5371","YOR313C","SPS4","verified1","growth1","SPS4","verified2","growth2",TRUE,"nonessential"
"5372","YOR314W","YOR314W","verified1","growth1","YOR314W","verified2","growth2",TRUE,"nonessential"
"5373","YOR315W","YOR315W","verified1","growth1","YOR315W","verified2","growth2",TRUE,"nonessential"
"5374","YOR316C","COT1","verified1","growth1","COT1","verified2","growth2",TRUE,"nonessential"
"5375","YOR317W","FAA1","verified1","growth1","FAA1","verified2","growth2",TRUE,"nonessential"
"5377","YOR319W","HSH49","verified1","nogrowth1","HSH49","verified2","nogrowth2",TRUE,"essential"
"5379","YOR321W","PMT3","verified1","growth1","PMT3","verified2","growth2",TRUE,"nonessential"
"5380","YOR322C","YOR322C","verified1","growth1","YOR322C","verified2","growth2",TRUE,"nonessential"
"5381","YOR323C","pro2","verified1","growth1","pro2","verified2","growth2",TRUE,"nonessential"
"5382","YOR324C","YOR324C","verified1","growth1","YOR324C","verified2","growth2",TRUE,"nonessential"
"5383","YOR325W","YOR325W","verified1","growth1","YOR325W","verified2","growth2",TRUE,"nonessential"
"5384","YOR326W","MYO2","verified1","nogrowth1","MYO2","verified2","nogrowth2",TRUE,"essential"
"5385","YOR327C","SNC2","verified1","growth1","SNC2","verified2","growth2",TRUE,"nonessential"
"5386","YOR328W","PDR10","verified1","growth1","PDR10","verified2","growth2",TRUE,"nonessential"
"5387","YOR329C","SCD5","verified1","nogrowth1","SCD5","verified2","nogrowth2",TRUE,"essential"
"5388","YOR330C","mip1","verified1","growth1","mip1","verified2","growth2",TRUE,"nonessential"
"5389","YOR331C","YOR331C","verified1","nogrowth1","YOR331C","verified2","growth2",TRUE,"abnormal"
"5390","YOR332W","vma4","verified1","growth1","vma4","verified2","growth2",TRUE,"nonessential"
"5391","YOR333C","YOR333C","verified1","growth1","YOR333C","verified2","growth2",TRUE,"nonessential"
"5392","YOR334W","MRS2","verified1","growth1","MRS2","verified2","growth2",TRUE,"nonessential"
"5393","YOR335C","ALA1","verified1","nogrowth1","ALA1","verified2","nogrowth2",TRUE,"essential"
"5394","YOR336W","KRE5","verified1","nogrowth1","KRE5","verified2","nogrowth2",TRUE,"essential"
"5395","YOR337W","TEA1","verified1","growth1","TEA1","verified2","growth2",TRUE,"nonessential"
"5396","YOR338W","YOR338W","verified1","growth1","YOR338W","verified2","growth2",TRUE,"nonessential"
"5397","YOR339C","UBC11","verified1","growth1","UBC11","verified2","growth2",TRUE,"nonessential"
"5398","YOR340C","RPA43","verified1","nogrowth1","RPA43","verified2","nogrowth2",TRUE,"essential"
"5399","YOR341W","rpa190","verified1","nogrowth1","rpa190","verified2","nogrowth2",TRUE,"essential"
"5400","YOR342C","YOR342C","verified1","growth1","YOR342C","verified2","growth2",TRUE,"nonessential"
"5401","YOR343C","YOR343C","verified1","growth1","YOR343C","verified2","growth2",TRUE,"nonessential"
"5402","YOR344C","TYE7","verified1","growth1","TYE7","verified2","growth2",TRUE,"nonessential"
"5403","YOR345C","YOR345C","verified1","growth1","YOR345C","verified2","growth2",TRUE,"nonessential"
"5404","YOR346W","rev1","verified1","growth1","rev1","verified2","growth2",TRUE,"nonessential"
"5405","YOR347C","PYK2","verified1","growth1","PYK2","verified2","growth2",TRUE,"nonessential"
"5406","YOR348C","PUT4","verified1","growth1","PUT4","verified2","growth2",TRUE,"nonessential"
"5407","YOR349W","cin1","verified1","growth1","cin1","verified2","growth2",TRUE,"nonessential"
"5408","YOR350C","MNE1","verified1","growth1","MNE1","verified2","growth2",TRUE,"nonessential"
"5409","YOR351C","mek1","verified1","growth1","mek1","verified2","growth2",TRUE,"nonessential"
"5410","YOR352W","YOR352W","verified1","growth1","YOR352W","verified2","growth2",TRUE,"nonessential"
"5411","YOR353C","YOR353C","verified1","nogrowth1","YOR353C","verified2","nogrowth2",TRUE,"essential"
"5412","YOR354C","YOR354C","verified1","growth1","YOR354C","verified2","growth2",TRUE,"nonessential"
"5413","YOR355W","GDS1","verified1","growth1","GDS1","verified2","growth2",TRUE,"nonessential"
"5414","YOR356W","YOR356W","verified1","growth1","YOR356W","verified2","growth2",TRUE,"nonessential"
"5415","YOR357C","GRD19","verified1","growth1","GRD19","verified2","growth2",TRUE,"nonessential"
"5416","YOR358W","HAP5","verified1","growth1","HAP5","verified2","growth2",TRUE,"nonessential"
"5417","YOR359W","YOR359W","verified1","growth1","YOR359W","verified2","growth2",TRUE,"nonessential"
"5418","YOR360C","pde2","verified1","growth1","pde2","verified2","growth2",TRUE,"nonessential"
"5419","YOR361C","prt1","verified1","nogrowth1","prt1","verified2","nogrowth2",TRUE,"essential"
"5420","YOR362C","PRE10","verified1","nogrowth1","PRE10","verified2","nogrowth2",TRUE,"essential"
"5421","YOR363C","pip2","verified1","growth1","pip2","verified2","growth2",TRUE,"nonessential"
"5422","YOR364W","YOR364W","verified1","growth1","YOR364W","verified2","growth2",TRUE,"nonessential"
"5423","YOR365C","YOR365C","verified1","growth1","YOR365C","verified2","growth2",TRUE,"nonessential"
"5426","YOR368W","rad17","verified1","growth1","rad17","verified2","growth2",TRUE,"nonessential"
"5427","YOR369C","RPS12","verified1","growth1","RPS12","verified2","growth2",TRUE,"nonessential"
"5428","YOR370C","MRS6","verified1","nogrowth1","MRS6","verified2","nogrowth2",TRUE,"essential"
"5429","YOR371C","GPE1","verified1","growth1","GPE1","verified2","growth2",TRUE,"nonessential"
"5430","YOR372C","NDD1","verified1","nogrowth1","NDD1","verified2","nogrowth2",TRUE,"essential"
"5431","YOR373W","NUD1","verified1","nogrowth1","NUD1","verified2","nogrowth2",TRUE,"essential"
"5432","YOR374W","ALD4","verified1","growth1","ALD4","verified2","growth2",TRUE,"nonessential"
"5433","YOR375C","GDH1","verified1","growth1","GDH1","verified2","growth2",TRUE,"nonessential"
"5434","YOR376W","YOR376W","verified1","growth1","YOR376W","verified2","growth2",TRUE,"nonessential"
"5435","YOR377W","ATF1","verified1","growth1","ATF1","verified2","growth2",TRUE,"nonessential"
"5436","YOR378W","YOR378W","verified1","growth1","YOR378W","verified2","growth2",TRUE,"nonessential"
"5437","YOR379C","YOR379C","verified1","growth1","YOR379C","verified2","growth2",TRUE,"nonessential"
"5438","YOR380W","YOR380W","verified1","growth1","YOR380W","verified2","growth2",TRUE,"nonessential"
"5439","YOR381W","FRE3","verified1","growth1","FRE3","verified2","growth2",TRUE,"nonessential"
"5440","YOR382W","YOR382W","verified1","growth1","YOR382W","verified2","growth2",TRUE,"nonessential"
"5441","YOR383C","YOR383C","verified1","nogrowth1","YOR383C","verified2","nogrowth2",TRUE,"essential"
"5442","YOR384W","FRE5","verified1","growth1","FRE5","verified2","growth2",TRUE,"nonessential"
"5443","YOR385W","YOR385W","verified1","growth1","YOR385W","verified2","growth2",TRUE,"nonessential"
"5444","YOR386W","phr1","verified1","growth1","phr1","verified2","growth2",TRUE,"nonessential"
"5445","YPL001W","HAT1","verified1","growth1","HAT1","verified2","growth2",TRUE,"nonessential"
"5446","YPL002C","SNF8","verified1","growth1","SNF8","verified2","growth2",TRUE,"nonessential"
"5447","YPL003W","ULA1","verified1","growth1","ULA1","verified2","growth2",TRUE,"nonessential"
"5448","YPL004C","YPL004C","verified1","growth1","YPL004C","verified2","growth2",TRUE,"nonessential"
"5449","YPL005W","YPL005W","verified1","growth1","YPL005W","verified2","growth2",TRUE,"nonessential"
"5450","YPL006W","NCR1","verified1","growth1","NCR1","verified2","growth2",TRUE,"nonessential"
"5451","YPL007C","TFC8","verified1","nogrowth1","TFC8","verified2","nogrowth2",TRUE,"essential"
"5453","YPL009C","YPL009C","verified1","growth1","YPL009C","verified2","growth2",TRUE,"nonessential"
"5454","YPL010W","RET3","verified1","nogrowth1","RET3","verified2","nogrowth2",TRUE,"essential"
"5455","YPL011C","TAF47","verified1","nogrowth1","TAF47","verified2","nogrowth2",TRUE,"essential"
"5456","YPL012W","YPL012W","verified1","nogrowth1","YPL012W","verified2","nogrowth2",TRUE,"essential"
"5457","YPL013C","YPL013C","verified1","growth1","YPL013C","verified2","growth2",TRUE,"nonessential"
"5458","YPL014W","YPL014W","verified1","growth1","YPL014W","verified2","growth2",TRUE,"nonessential"
"5459","YPL015C","HST2","verified1","growth1","HST2","verified2","growth2",TRUE,"nonessential"
"5460","YPL016W","swi1","verified1","nogrowth1","swi1","verified2","nogrowth2",TRUE,"essential"
"5461","YPL017C","YPL017C","verified1","growth1","YPL017C","verified2","growth2",TRUE,"nonessential"
"5462","YPL018W","CTF19","verified1","growth1","CTF19","verified2","growth2",TRUE,"nonessential"
"5463","YPL019C","VTC3","verified1","growth1","VTC3","verified2","growth2",TRUE,"nonessential"
"5464","YPL020C","ULP1","verified1","nogrowth1","ULP1","verified2","growth2",TRUE,"abnormal"
"5465","YPL021W","ECM23","verified1","growth1","ECM23","verified2","growth2",TRUE,"nonessential"
"5466","YPL022W","rad1","verified1","growth1","rad1","verified2","growth2",TRUE,"nonessential"
"5467","YPL023C","MET12","verified1","growth1","MET12","verified2","growth2",TRUE,"nonessential"
"5469","YPL025C","YPL025C","verified1","growth1","YPL025C","verified2","growth2",TRUE,"nonessential"
"5470","YPL026C","SKS1","verified1","growth1","SKS1","verified2","growth2",TRUE,"nonessential"
"5471","YPL027W","YPL027W","verified1","growth1","YPL027W","verified2","growth2",TRUE,"nonessential"
"5472","YPL028W","erg10","verified1","nogrowth1","erg10","verified2","nogrowth2",TRUE,"essential"
"5473","YPL029W","suv3","verified1","growth1","suv3","verified2","growth2",TRUE,"nonessential"
"5474","YPL030W","YPL030W","verified1","growth1","YPL030W","verified2","growth2",TRUE,"nonessential"
"5475","YPL031C","pho85","verified1","growth1","pho85","verified2","growth2",TRUE,"nonessential"
"5476","YPL032C","SVL3","verified1","growth1","SVL3","verified2","growth2",TRUE,"nonessential"
"5477","YPL033C","YPL033C","verified1","growth1","YPL033C","verified2","growth2",TRUE,"nonessential"
"5478","YPL034W","YPL034W","verified1","growth1","YPL034W","verified2","growth2",TRUE,"nonessential"
"5479","YPL035C","YPL035C","verified1","growth1","YPL035C","questionable2","growth2",TRUE,"nonessential"
"5480","YPL036W","pma2","verified1","growth1","pma2","verified2","growth2",TRUE,"nonessential"
"5481","YPL037C","EGD1","verified1","growth1","EGD1","verified2","growth2",TRUE,"nonessential"
"5482","YPL038W","MET31","verified1","growth1","MET31","verified2","growth2",TRUE,"nonessential"
"5483","YPL039W","YPL039W","verified1","growth1","YPL039W","verified2","growth2",TRUE,"nonessential"
"5484","YPL040C","ISM1","verified1","growth1","ISM1","verified2","growth2",TRUE,"nonessential"
"5486","YPL042C","ssn3","verified1","growth1","ssn3","verified2","growth2",TRUE,"nonessential"
"5487","YPL043W","NOP4","verified1","nogrowth1","NOP4","verified2","nogrowth2",TRUE,"essential"
"5488","YPL044C","YPL044C","verified1","nogrowth1","YPL044C","verified2","nogrowth2",TRUE,"essential"
"5489","YPL045W","vps16","verified1","nogrowth1","vps16","verified2","growth2",TRUE,"abnormal"
"5490","YPL046C","ELC1","verified1","growth1","ELC1","verified2","growth2",TRUE,"nonessential"
"5491","YPL047W","YPL047W","verified1","growth1","YPL047W","verified2","growth2",TRUE,"nonessential"
"5492","YPL048W","cam1","verified1","growth1","cam1","verified2","growth2",TRUE,"nonessential"
"5493","YPL049C","DIG1","verified1","growth1","DIG1","verified2","growth2",TRUE,"nonessential"
"5494","YPL050C","MNN9","verified1","nogrowth1","MNN9","verified2","growth2",TRUE,"abnormal"
"5496","YPL052W","YPL052W","verified1","growth1","YPL052W","verified2","growth2",TRUE,"nonessential"
"5497","YPL053C","KTR6","verified1","growth1","KTR6","verified2","growth2",TRUE,"nonessential"
"5498","YPL054W","LEE1","verified1","growth1","LEE1","verified2","growth2",TRUE,"nonessential"
"5499","YPL055C","YPL055C","verified1","growth1","YPL055C","verified2","growth2",TRUE,"nonessential"
"5500","YPL056C","YPL056C","verified1","growth1","YPL056C","verified2","growth2",TRUE,"nonessential"
"5501","YPL057C","SUR1","verified1","growth1","SUR1","verified2","growth2",TRUE,"nonessential"
"5502","YPL058C","PDR12","verified1","growth1","PDR12","verified2","growth2",TRUE,"nonessential"
"5503","YPL059W","GRX5","verified1","growth1","GRX5","verified2","growth2",TRUE,"nonessential"
"5504","YPL060W","YPL060W","verified1","growth1","YPL060W","verified2","growth2",TRUE,"nonessential"
"5505","YPL061W","ALD6","verified1","growth1","ALD6","verified2","growth2",TRUE,"nonessential"
"5506","YPL062W","YPL062W","verified1","growth1","YPL062W","verified2","growth2",TRUE,"nonessential"
"5507","YPL063W","YPL063W","verified1","nogrowth1","YPL063W","verified2","nogrowth2",TRUE,"essential"
"5508","YPL064C","YPL064C","verified1","growth1","YPL064C","verified2","growth2",TRUE,"nonessential"
"5510","YPL066W","YPL066W","verified1","growth1","YPL066W","verified2","growth2",TRUE,"nonessential"
"5511","YPL067C","YPL067C","verified1","growth1","YPL067C","verified2","growth2",TRUE,"nonessential"
"5512","YPL068C","YPL068C","verified1","growth1","YPL068C","verified2","growth2",TRUE,"nonessential"
"5513","YPL069C","BTS1","verified1","growth1","BTS1","verified2","growth2",TRUE,"nonessential"
"5514","YPL070W","YPL070W","verified1","growth1","YPL070W","verified2","growth2",TRUE,"nonessential"
"5515","YPL071C","YPL071C","verified1","growth1","YPL071C","verified2","growth2",TRUE,"nonessential"
"5516","YPL072W","UBP16","verified1","growth1","UBP16","verified2","growth2",TRUE,"nonessential"
"5517","YPL073C","YPL073C","verified1","growth1","YPL073C","verified2","growth2",TRUE,"nonessential"
"5518","YPL074W","YTA6","verified1","growth1","YTA6","verified2","growth2",TRUE,"nonessential"
"5519","YPL075W","GCR1","verified1","nogrowth1","GCR1","verified2","nogrowth2",TRUE,"essential"
"5520","YPL076W","GPI2","verified1","nogrowth1","GPI2","verified2","nogrowth2",TRUE,"essential"
"5521","YPL077C","YPL077C","verified1","growth1","YPL077C","verified2","growth2",TRUE,"nonessential"
"5522","YPL078C","ATP4","verified1","growth1","ATP4","verified2","growth2",TRUE,"nonessential"
"5523","YPL079W","RPL21B","verified1","growth1","RPL21B","verified2","growth2",TRUE,"nonessential"
"5524","YPL080C","YPL080C","verified1","growth1","YPL080C","verified2","growth2",TRUE,"nonessential"
"5525","YPL081W","RPS9A","verified1","growth1","RPS9A","verified2","growth2",TRUE,"nonessential"
"5526","YPL082C","mot1","questionable1","nogrowth1","mot1","verified2","nogrowth2",TRUE,"essential"
"5527","YPL083C","SEN54","verified1","nogrowth1","SEN54","verified2","nogrowth2",TRUE,"essential"
"5528","YPL084W","BRO1","verified1","growth1","BRO1","verified2","growth2",TRUE,"nonessential"
"5529","YPL085W","SEC16","verified1","nogrowth1","SEC16","verified2","nogrowth2",TRUE,"essential"
"5530","YPL086C","ELP3","verified1","growth1","ELP3","verified2","growth2",TRUE,"nonessential"
"5531","YPL087W","YDC1","verified1","growth1","YDC1","verified2","growth2",TRUE,"nonessential"
"5532","YPL088W","YPL088W","verified1","growth1","YPL088W","verified2","growth2",TRUE,"nonessential"
"5534","YPL090C","RPS6A","verified1","growth1","RPS6A","verified2","growth2",TRUE,"nonessential"
"5535","YPL091W","GLR1","verified1","growth1","GLR1","verified2","growth2",TRUE,"nonessential"
"5536","YPL092W","SSU1","verified1","growth1","SSU1","verified2","growth2",TRUE,"nonessential"
"5537","YPL093W","NOG1","verified1","nogrowth1","NOG1","verified2","nogrowth2",TRUE,"essential"
"5538","YPL094C","SEC62","verified1","nogrowth1","SEC62","verified2","nogrowth2",TRUE,"essential"
"5539","YPL095C","YPL095C","verified1","growth1","YPL095C","verified2","growth2",TRUE,"nonessential"
"5540","YPL096W","PNG1","verified1","growth1","PNG1","verified2","growth2",TRUE,"nonessential"
"5541","YPL097W","MSY1","verified1","growth1","MSY1","verified2","growth2",TRUE,"nonessential"
"5542","YPL098C","YPL098C","verified1","growth1","YPL098C","verified2","growth2",TRUE,"nonessential"
"5543","YPL099C","YPL099C","verified1","growth1","YPL099C","verified2","growth2",TRUE,"nonessential"
"5544","YPL100W","YPL100W","verified1","growth1","YPL100W","verified2","growth2",TRUE,"nonessential"
"5545","YPL101W","YPL101W","verified1","growth1","YPL101W","verified2","growth2",TRUE,"nonessential"
